transcript_id	X5A1	X5A2	X5A3	X5W1	X5W2	X5W3	sampleA	sampleB	logFC	logCPM	PValue	FDR
TRINITY_DN1307_c0_g1_i2	5	6	0	4	25	51	6A	6W	1.07513167143857	3.22819506572302	0.151050902061413	0.265348631818021
TRINITY_DN14898_c0_g1_i1	2	2	16	0	3	2	6A	6W	0.0226417664748439	1.1678948861597	1.0	1.0
TRINITY_DN8966_c0_g1_i1	3	6	0	0	5	5	6A	6W	0.859539652902279	3.22952054294053	0.245330630316151	0.387858314103854
TRINITY_DN3433_c0_g1_i1	6	5	0	4	14	29	6A	6W	3.13640388358776	3.14643236421658	0.0264108075862431	0.0812976134686028
TRINITY_DN6367_c0_g1_i1	9	27	0	0	8	13	6A	6W	1.92562811155849	2.12135910671589	0.232153268845616	0.371641370602339
TRINITY_DN8591_c0_g1_i1	1	0	2	1	0	0	6A	6W	-0.519970800190206	1.07434443626112	0.89269703871541	0.956032415057239
TRINITY_DN143936_c0_g1_i1	0	1	1	1	0	0	6A	6W	-2.50543076880122	0.9661104601538	0.0393247850830316	0.106381460329486
TRINITY_DN6965_c0_g1_i1	18	34	5	0	22	47	6A	6W	1.89189972956583	3.62296251909825	0.0122611372809541	0.0474189870955618
TRINITY_DN133956_c0_g1_i1	0	0	2	1	0	0	6A	6W	-3.71785232186194	-0.208886794597667	0.0900253931018956	0.187213024930325
TRINITY_DN8239_c0_g1_i3	0	0	0	4	0	8	6A	6W	2.13639101296307	4.40990149950017	0.0897404398705581	0.187213024930325
TRINITY_DN2128_c0_g1_i1	34	27	6	7	39	48	6A	6W	2.57132893262068	2.1737800923492	0.0141727993333235	0.0526859928094893
TRINITY_DN4953_c0_g1_i1	0	5	30	0	7	6	6A	6W	3.34345416473192	4.47551057936534	0.0034893461869575	0.0199782221042973
TRINITY_DN7277_c0_g1_i3	9	6	2	2	18	25	6A	6W	0.0806900695426787	0.978881366571653	0.91640194402524	0.970076446469249
TRINITY_DN9220_c0_g1_i3	11	16	0	6	7	25	6A	6W	0.607328724523668	1.06821015767689	0.768746886962885	0.871623163686613
TRINITY_DN41_c1_g1_i1	1	9	0	2	5	5	6A	6W	-0.303742793977052	3.23666227390447	0.674078756051544	0.80111225735667
TRINITY_DN4277_c0_g1_i2	233	267	17	24	140	163	6A	6W	-1.3764226526914	1.99359316604502	0.237573412041481	0.378463894324603
TRINITY_DN5868_c0_g1_i1	4	1	13	1	8	1	6A	6W	3.7470289693101	4.43965123551791	0.0011405440533298	0.0090752532626938
TRINITY_DN7921_c0_g1_i1	3	11	1	0	3	7	6A	6W	-0.132868198245353	1.22229524158765	0.93420431884034	0.981697612247755
TRINITY_DN21054_c0_g1_i1	229	440	7	112	445	606	6A	6W	-2.20202212455699	-0.122141845179906	0.329581840561545	0.485529893140022
TRINITY_DN4759_c0_g1_i1	13	21	2	0	21	23	6A	6W	2.41207463548881	5.98101736015198	1.06217781981799e-05	0.0002298410559462
TRINITY_DN684_c0_g1_i1	28	59	0	0	60	43	6A	6W	0.606387918665834	3.61593138591933	0.36544010959605	0.522873646802507
TRINITY_DN25302_c0_g1_i1	0	0	0	1	12	8	6A	6W	0.215547714151967	1.9048602077274	0.769002984819596	0.871767926808974
TRINITY_DN6960_c0_g1_i2	12	14	0	3	6	10	6A	6W	2.32268646416111	2.34865641256579	0.0190804571439549	0.064524926402101
TRINITY_DN66638_c0_g1_i1	0	0	2	1	1	0	6A	6W	6.55351736163249	1.25964582635626	0.0043214907892489	0.02301956624458
TRINITY_DN12200_c0_g1_i1	3	2	2	0	3	2	6A	6W	3.82469712058181	1.8923116308975	0.0057328486619547	0.0280708595948505
TRINITY_DN3613_c0_g1_i2	35	95	0	5	10	28	6A	6W	0.987283395899402	2.56183798426029	0.337983753071263	0.494126936038072
TRINITY_DN38359_c0_g1_i1	2	4	2	1	13	22	6A	6W	-3.90916810193848	0.591667217052402	0.0028082597444608	0.017224578850102
TRINITY_DN3693_c0_g1_i7	0	9	0	1	1	3	6A	6W	6.23341301425038	1.03358749574486	0.0048372944709259	0.0248993304866724
TRINITY_DN10732_c0_g1_i17	23	0	0	0	0	9	6A	6W	-0.28470129316297	0.431393594748669	0.907165009885263	0.964379088343221
TRINITY_DN4607_c0_g1_i1	87	132	0	8	74	92	6A	6W	2.81339275452964	2.91388389954764	0.0190082873227452	0.0643411686598397
TRINITY_DN556_c0_g1_i1	10	16	4	0	4	8	6A	6W	-3.99787494528608	5.51125675589372	3.10591158040388e-09	2.23946748887314e-07
TRINITY_DN5524_c0_g1_i1	16	27	0	0	16	3	6A	6W	2.83881711431569	1.87694332679568	0.0249575988888707	0.0781960166636313
TRINITY_DN5157_c0_g1_i1	0	16	0	0	15	45	6A	6W	7.12049157260356	1.68297622126506	0.0009845395823305	0.0081091628103604
TRINITY_DN27385_c0_g1_i1	26	16	2	6	7	14	6A	6W	-2.51018330835015	-0.0913295851939993	0.186714346989467	0.313352821399019
TRINITY_DN25840_c0_g1_i1	1	0	6	0	0	3	6A	6W	-7.1580549524203	1.19534991068829	0.0001915419462752	0.002311174420373
TRINITY_DN21935_c0_g1_i2	4	3	4	1	0	4	6A	6W	-0.0965978465492577	0.450179947319283	1.0	1.0
TRINITY_DN22869_c0_g1_i1	3	5	2	0	38	47	6A	6W	1.17493673682554	0.638797249499827	0.326530069974218	0.482292607624944
TRINITY_DN14963_c0_g1_i1	0	3	5	0	1	3	6A	6W	-2.37368378790185	0.443353531850835	0.136768525368126	0.245253056088376
TRINITY_DN4352_c0_g1_i4	0	0	0	0	4	4	6A	6W	0.951560526306219	4.68589846093488	0.349641220451369	0.505836102527938
TRINITY_DN29964_c0_g1_i1	9	10	3	0	3	5	6A	6W	-2.86248214402267	0.0007010635256511	0.167028509581211	0.287295394558082
TRINITY_DN5211_c0_g1_i4	2	0	0	1	0	4	6A	6W	0.332297778090329	2.69298033955409	0.751250242973385	0.858490428984966
TRINITY_DN8768_c0_g1_i10	0	1	0	19	32	38	6A	6W	7.79215916688115	2.21682229971081	0.0006223726123728	0.0057537401663619
TRINITY_DN9734_c0_g1_i3	0	0	0	0	9	8	6A	6W	8.6955235661117	2.98566506002469	2.60847455846857e-06	7.40102263527744e-05
TRINITY_DN12828_c0_g1_i1	1	0	1	0	0	3	6A	6W	-9.68892327190268	3.71705171348004	1.06290953266617e-11	1.5922730149006902e-09
TRINITY_DN19132_c0_g1_i1	3	1	2	0	1	0	6A	6W	-4.26126476591332	3.21641205837966	0.0343337009749209	0.0970963053775528
TRINITY_DN10045_c0_g1_i1	2	5	13	0	2	0	6A	6W	0.59038061285894	1.71454943849941	0.607881217365469	0.747229782615455
TRINITY_DN2723_c0_g1_i8	0	6	0	3	13	14	6A	6W	-0.588280128361357	1.75023841191552	0.676723382342546	0.803070755626594
TRINITY_DN3246_c0_g1_i6	0	0	0	0	12	17	6A	6W	-2.16022508872239	0.173856833941636	0.173838179713503	0.296351924173274
TRINITY_DN1766_c2_g1_i1	2	0	1	3	0	0	6A	6W	0.216357606108089	3.26102667392973	0.776485287710684	0.877384746293092
TRINITY_DN5272_c1_g1_i3	0	4	0	2	10	4	6A	6W	-0.944959398050184	0.0394941390790113	0.64396843224014	0.777123848134263
TRINITY_DN16162_c0_g1_i2	0	7	0	0	0	8	6A	6W	-2.75220123358677	2.99141782846153	0.006633238439749	0.0309164939544656
TRINITY_DN18421_c0_g1_i4	142	97	22	7	8	6	6A	6W	5.76077319507238	0.717742175713956	0.0321671160242939	0.092935809433322
TRINITY_DN9237_c0_g1_i2	4	19	0	2	7	19	6A	6W	-0.339168988048563	2.58607381024815	0.641472302941601	0.775171132889125
TRINITY_DN2598_c0_g1_i1	3	4	0	0	5	4	6A	6W	1.00968733333309	4.23235265612478	0.09484200161033	0.194899902331135
TRINITY_DN10470_c0_g1_i1	0	0	9	0	0	5	6A	6W	7.61583367048298	2.07451789554137	0.000122659035106	0.0016297784153831
TRINITY_DN129705_c0_g1_i1	4	9	0	2	2	5	6A	6W	-3.10922225789098	0.34266938593917	0.0483690872708156	0.123608896741871
TRINITY_DN151996_c0_g1_i1	0	2	5	3	6	7	6A	6W	-4.80732594206555	-0.353713689161868	0.132704187199137	0.239288499725011
TRINITY_DN162928_c0_g1_i1	0	0	0	2	4	7	6A	6W	-4.12036521277582	-0.0121415195746838	0.0266011754755097	0.0816200145625565
TRINITY_DN28296_c0_g1_i1	1	5	0	0	4	10	6A	6W	-3.37420956365789	0.586347710961459	0.0598794064683551	0.14436848010619
TRINITY_DN6266_c0_g1_i3	14	13	0	0	0	4	6A	6W	6.91776530209262	1.52824089339623	0.0020978804632576	0.0141532895665707
TRINITY_DN2983_c0_g1_i1	0	2	9	3	8	5	6A	6W	-2.45242507361637	6.29542354976178	2.85993759957089e-05	0.0005039806151608
TRINITY_DN1025_c0_g1_i1	18	33	0	4	16	41	6A	6W	0.642625547777607	3.30904590912841	0.371830190847124	0.529642472385453
TRINITY_DN32741_c0_g1_i1	0	4	3	0	0	0	6A	6W	-2.91510441015091	1.09785955636537	0.0061068241836416	0.0292194549336758
TRINITY_DN2600_c0_g1_i2	1721	4189	137	59	591	978	6A	6W	1.37135957228671	6.76759346423321	0.0199386465483645	0.0667713750179695
TRINITY_DN1751_c0_g1_i5	6	71	0	0	0	0	6A	6W	2.01529837789791	6.70537947087202	5.58288006243092e-05	0.0008604063124627
TRINITY_DN6326_c0_g1_i2	2	8	11	0	8	10	6A	6W	2.45032107615209	4.7276932233445	0.0528294868544054	0.13246236875839
TRINITY_DN8173_c0_g1_i1	2	0	6	1	1	0	6A	6W	0.844504750845829	3.11698097807433	0.358617544096395	0.515667941206417
TRINITY_DN29770_c0_g1_i1	66	95	1	5	28	61	6A	6W	-4.48072201581178	1.54542252825669	0.0026010677066786	0.0163521862014218
TRINITY_DN4035_c0_g1_i4	8	7	0	2	0	12	6A	6W	0.645549246533367	4.40873200391457	0.273241888748444	0.42175698636295
TRINITY_DN14682_c0_g1_i1	2	3	2	4	2	1	6A	6W	-7.81982031903252	4.36539546062619	4.06892497677071e-13	8.90987210414717e-11
TRINITY_DN1396_c1_g1_i1	0	1	2	0	0	3	6A	6W	-0.0348148074259393	5.71466827661081	0.971085895968735	1.0
TRINITY_DN3578_c0_g2_i2	0	4	9	0	5	2	6A	6W	-2.34802271084024	0.642553547614739	0.0695914732007583	0.15683419675622
TRINITY_DN8960_c0_g1_i2	4	9	2	3	25	39	6A	6W	-0.58769834338877	0.570334971504577	0.8675298928773	0.940045872642024
TRINITY_DN20005_c0_g1_i1	5338	10930	276	259	686	1079	6A	6W	-5.51027444122843	-0.0673736846714084	0.0452697034528658	0.117229716651797
TRINITY_DN4561_c0_g1_i3	35	58	0	1	41	40	6A	6W	5.33466718756706	0.449938059918486	0.133316662777726	0.240158089007732
TRINITY_DN328_c0_g1_i3	15	19	2	0	8	13	6A	6W	3.8843661552943	4.29772042508472	7.72186550347966e-06	0.0001788072935265
TRINITY_DN5662_c0_g1_i2	34	74	2	8	59	78	6A	6W	1.20681968605162	0.596687019371846	0.402241023492931	0.560745975565958
TRINITY_DN128_c0_g2_i1	75	128	5	15	82	132	6A	6W	0.0443593125820128	3.08447759519054	0.999999999999987	1.0
TRINITY_DN23210_c0_g1_i3	0	14	0	0	17	0	6A	6W	2.00590987840423	2.5869806247781	0.0564013951219801	0.138007730122601
TRINITY_DN9380_c0_g1_i3	0	28	0	0	28	61	6A	6W	-0.228312340432877	1.99937975683568	0.835524385570137	0.919361812578984
TRINITY_DN6383_c0_g1_i1	2	6	1	0	10	0	6A	6W	2.80076982553414	2.06225501636513	0.007779322104559	0.0346085963373723
TRINITY_DN81839_c0_g1_i1	27	35	0	9	17	18	6A	6W	-5.9171390134826	0.235428383490385	0.0176435377187086	0.0609693997297685
TRINITY_DN22300_c0_g1_i1	0	0	0	0	4	3	6A	6W	2.76998311564709	1.64024369446916	0.0079470086498708	0.03512436464086
TRINITY_DN6537_c0_g1_i1	0	0	8	0	3	4	6A	6W	0.819215248306367	5.09682605330279	0.241705183232676	0.383441427947834
TRINITY_DN5266_c0_g1_i1	11	16	4	0	0	0	6A	6W	0.322384275806068	2.72042234269817	0.673910957150466	0.800970186533302
TRINITY_DN20177_c0_g1_i2	52	86	1	15	166	197	6A	6W	-2.96721559407235	-0.149763222991073	0.056073860400016	0.137360186205547
TRINITY_DN2037_c0_g1_i7	20	55	0	0	91	12	6A	6W	1.94318689209631	3.33062840763581	0.0618303594718836	0.14531288380857
TRINITY_DN5823_c0_g1_i1	11	11	9	0	8	13	6A	6W	2.53989018736507	0.856199457279547	0.0708548257347062	0.158953150309483
TRINITY_DN137_c0_g1_i1	677	1132	145	0	1	6	6A	6W	0.597360293149786	6.53425574040647	0.270519538376063	0.418456488478938
TRINITY_DN124067_c0_g1_i1	0	2	1	0	4	2	6A	6W	-6.22878749083745	0.396843273981662	0.0173079818060559	0.0603897382474518
TRINITY_DN20134_c0_g1_i1	0	0	0	4	2	4	6A	6W	2.28554314333159	0.696592840672772	0.0606950983811735	0.14531288380857
TRINITY_DN126_c0_g1_i4	17	6	0	0	8	9	6A	6W	-2.07580543111314	5.52652591862529	0.0003321353017913	0.0035580535473041
TRINITY_DN2917_c0_g1_i1	0	6	0	0	12	0	6A	6W	0.786312663576355	2.06608578277873	0.482784853562654	0.63782605753156
TRINITY_DN4393_c0_g1_i2	0	4	1	1	0	0	6A	6W	0.547515992853359	1.45589486501262	0.548367705796806	0.696813465905938
TRINITY_DN11561_c0_g1_i2	11	17	0	0	29	17	6A	6W	-2.65953710146087	8.08453531850554	1.69090251481363e-05	0.0003303429628222
TRINITY_DN163581_c0_g1_i1	0	1	1	1	0	0	6A	6W	-3.90916810193848	0.591667217052402	0.0028082597444608	0.017224578850102
TRINITY_DN14022_c0_g1_i1	8	12	10	1	11	4	6A	6W	-0.577453543661144	1.11995357431601	0.7457908307322	0.854931892206907
TRINITY_DN4024_c0_g1_i3	1	0	0	2	3	1	6A	6W	-2.41234072084347	2.86768074231275	0.0261672837367547	0.0810468014404556
TRINITY_DN20273_c0_g1_i1	2	4	4	0	6	7	6A	6W	0.134599572019807	1.77224553551756	0.932274443113989	0.980638144293557
TRINITY_DN5001_c0_g3_i1	17	16	1	4	19	29	6A	6W	-0.327824929644935	0.821512118727676	0.764660237575257	0.868600024317111
TRINITY_DN2581_c0_g1_i4	0	13	0	0	0	6	6A	6W	-1.38879605839284	3.42831546362579	0.0531596297041835	0.133105169068635
TRINITY_DN15651_c0_g1_i3	16	28	1	1	17	32	6A	6W	1.14951513397872	1.35120815419904	0.451564101924199	0.608510966498737
TRINITY_DN77912_c0_g1_i1	1	5	1	0	0	2	6A	6W	2.23775699538226	0.678431962750337	0.104792871553686	0.21118122488252
TRINITY_DN7272_c0_g1_i1	0	65	10	0	0	0	6A	6W	1.69255799337538	5.11316506185828	0.0056503401551397	0.0277701871263294
TRINITY_DN6324_c0_g1_i4	1	0	0	1	6	0	6A	6W	0.324718370298618	3.26152302921202	0.850397705764468	0.929293658754579
TRINITY_DN126030_c0_g1_i1	3	5	1	2	3	3	6A	6W	-3.58343716462688	1.49381332744476	0.008770737361227	0.0377009511755111
TRINITY_DN1956_c0_g1_i1	15	16	2	2	15	21	6A	6W	6.93677639781395	1.54307755562577	0.0027698737039994	0.0170846962890093
TRINITY_DN6588_c0_g1_i3	1	6	0	2	4	3	6A	6W	-0.530850311457849	3.85845316968705	0.370362070749952	0.528076945513431
TRINITY_DN5132_c0_g1_i1	6	14	3	0	7	10	6A	6W	-1.36432921880584	1.86502254216608	0.265056702933329	0.411880855190142
TRINITY_DN791_c0_g1_i1	23	12	0	9	18	45	6A	6W	1.08108303271486	2.03772248954403	0.471639163727927	0.627763710225924
TRINITY_DN16108_c0_g1_i2	2	19	2	6	32	45	6A	6W	-2.9329476840872	1.01989038181598	0.0680232475251992	0.154188876501893
TRINITY_DN15523_c0_g1_i2	2	2	6	0	2	0	6A	6W	1.56337978101121	2.66506187077937	0.149730522269965	0.263658647765712
TRINITY_DN538_c0_g1_i3	0	8	4	0	4	0	6A	6W	-0.627659067867392	4.18988718128905	0.306575171258774	0.459890464137389
TRINITY_DN5595_c0_g1_i3	39	17	0	0	0	43	6A	6W	0.952222751156504	5.4332240226754	0.364856920103296	0.522285686888836
TRINITY_DN31253_c0_g1_i2	11	11	0	0	4	3	6A	6W	0.290594580418632	1.79558089018511	0.770790738240927	0.873209306378268
TRINITY_DN1951_c0_g1_i1	0	3	6	0	1	3	6A	6W	0.404562474189199	5.21574392743445	0.466517770741957	0.622997076427215
TRINITY_DN8047_c0_g1_i8	0	26	2	0	0	0	6A	6W	-1.01006898662129	3.35259845774144	0.274899002443309	0.423716046872808
TRINITY_DN264_c0_g1_i11	12	9	2	3	0	15	6A	6W	5.41563647426679	4.09648880764722	1.35532411380378e-06	4.24611942350658e-05
TRINITY_DN9504_c0_g1_i2	2	2	0	0	0	4	6A	6W	-1.21269872770191	3.58134997959785	0.112781091839235	0.223214146542735
TRINITY_DN177_c0_g2_i1	19	93	0	0	50	39	6A	6W	0.794012851408969	5.80892898945921	0.200789903744189	0.33170942952532
TRINITY_DN4230_c0_g1_i2	7	12	1	7	11	35	6A	6W	-0.878754157099867	0.896239592738039	0.571683436242437	0.716631373116775
TRINITY_DN15636_c0_g1_i1	0	3	9	0	0	4	6A	6W	1.10994620826985	1.18554691246652	0.239618912819237	0.38096933987041
TRINITY_DN22210_c0_g1_i1	2	0	4	0	0	0	6A	6W	1.38084509371138	1.3559691484262	0.1806537454357	0.305373859122009
TRINITY_DN5580_c0_g1_i1	3	4	7	0	7	7	6A	6W	6.34283177223543	1.10998258778825	0.0031742325225936	0.0187922970777594
TRINITY_DN20338_c0_g1_i1	0	3	16	0	3	2	6A	6W	-5.44103888251761	-0.0992941085159724	0.0452697034528658	0.117229716651797
TRINITY_DN144771_c0_g1_i1	1	0	1	0	1	3	6A	6W	-3.84178158425493	-0.146550639260502	0.0722341754009393	0.161341006854865
TRINITY_DN38862_c0_g1_i1	3	4	2	6	37	51	6A	6W	-4.06833781998797	0.0049076946690092	0.0266666311475079	0.081748315069549
TRINITY_DN3602_c0_g1_i2	84	305	0	0	0	56	6A	6W	1.38484028079751	1.33004422553309	0.557480595927613	0.704563376223139
TRINITY_DN5067_c0_g1_i1	0	39	0	0	27	44	6A	6W	0.225351842376485	4.62752841001139	0.682988525330476	0.807875378880189
TRINITY_DN595_c0_g1_i6	0	2	0	2	9	4	6A	6W	3.42583942281274	5.23599228818337	0.0001031567631909	0.0014134196688097
TRINITY_DN7205_c0_g1_i1	8	4	13	1	8	2	6A	6W	7.73195624986133	2.16888058435579	6.3359767101503e-05	0.0009520714161725
TRINITY_DN128491_c0_g1_i1	0	5	3	0	0	1	6A	6W	-5.9171390134826	0.235428383490385	0.0176435377187086	0.0609693997297685
TRINITY_DN6596_c0_g1_i1	2	8	0	0	0	5	6A	6W	8.63055709181753	2.92901180732464	3.68803251752773e-06	9.86379331814838e-05
TRINITY_DN8445_c0_g1_i1	0	1	6	0	0	3	6A	6W	0.799340273225026	1.6401447932059	0.455844942842833	0.612664500081045
TRINITY_DN7664_c0_g1_i1	4	3	17	0	6	2	6A	6W	0.635307805027905	2.71125951277061	0.48713497853117	0.641731785188106
TRINITY_DN713_c0_g1_i3	6	20	0	0	6	6	6A	6W	-6.85013373635527	0.919863797254276	0.0002879384826076	0.0031772773048923
TRINITY_DN705_c0_g1_i3	11	21	0	3	26	46	6A	6W	1.48839900709855	4.17299095172755	0.023462855789384	0.0753183717486082
TRINITY_DN3787_c0_g1_i1	3	0	10	1	0	1	6A	6W	1.56876983024638	2.46983613833449	0.18434913025184	0.310334152257465
TRINITY_DN8093_c0_g1_i1	1	16	0	0	4	0	6A	6W	0.915339759949644	5.98398554438686	0.115094309679761	0.226845699162444
TRINITY_DN757_c0_g1_i2	79	155	7	20	124	207	6A	6W	1.42894605726137	5.13207013159251	0.0219761404519411	0.0717525051397601
TRINITY_DN135155_c0_g1_i1	0	0	0	0	4	3	6A	6W	-7.2836763030739	1.33729893335051	0.0001264807761555	0.0016693330302049
TRINITY_DN4823_c0_g1_i6	12	0	0	0	32	38	6A	6W	6.65351422940388	1.33429175262723	0.0067421132769879	0.0312608444511327
TRINITY_DN7575_c0_g1_i1	0	4	15	0	3	6	6A	6W	-1.67873675871028	1.73733302631007	0.321918497184525	0.477264961231929
TRINITY_DN26517_c0_g1_i2	2	0	0	0	6	8	6A	6W	-6.88563141596784	0.928236977206982	0.0063739738771455	0.0300900151330027
TRINITY_DN8081_c0_g1_i2	192	302	15	68	291	443	6A	6W	-0.565167905049431	4.90920135344471	0.343651972092591	0.499969663068689
TRINITY_DN2195_c0_g1_i1	37	102	0	6	51	43	6A	6W	2.34358460143489	0.871328955789972	0.160407208949186	0.278243314033114
TRINITY_DN8451_c0_g1_i1	3	0	18	5	1	4	6A	6W	8.3836986347694	2.71614177040969	3.06325070923307e-05	0.0005328489616641
TRINITY_DN13631_c0_g1_i2	2	7	6	0	2	0	6A	6W	-0.556745585662766	0.483383263122117	0.850186114716464	0.929153855485234
TRINITY_DN6202_c0_g1_i2	11	18	2	0	18	34	6A	6W	-0.288972617557073	3.31948554740515	0.816281559652448	0.906380028057889
TRINITY_DN1568_c0_g1_i11	9	9	6	0	0	15	6A	6W	1.35385968101669	2.26668163775088	0.238292609882622	0.379326202077949
TRINITY_DN99402_c0_g1_i1	8	11	0	1	11	8	6A	6W	-6.18969455229594	0.448890347182018	0.0109539830532993	0.0439127624179481
TRINITY_DN9758_c0_g1_i9	2	0	0	0	4	2	6A	6W	-2.52497660592811	0.801476111983236	0.0659936964953508	0.150664189006845
TRINITY_DN2074_c0_g1_i3	24	51	0	1	21	24	6A	6W	6.99370043757667	1.5858757050885	0.0017806037290963	0.0125797296400303
TRINITY_DN3459_c0_g1_i4	9	7	0	0	4	4	6A	6W	1.37700597485957	2.0136074386587	0.161386516394498	0.27955226111114
TRINITY_DN11542_c0_g1_i1	75	126	0	21	91	121	6A	6W	7.9129442734453	2.31783154601106	2.3500440581958e-05	0.0004312016503067
TRINITY_DN2630_c0_g1_i1	26	38	21	0	69	93	6A	6W	-1.68148996466895	2.89085809945274	0.064646820027636	0.148260542208902
TRINITY_DN4161_c0_g1_i1	3	1	13	0	4	2	6A	6W	0.963158206707817	4.77359204792207	0.0890107257499537	0.187213024930325
TRINITY_DN12733_c0_g1_i2	2	11	0	0	5	10	6A	6W	0.0764379540247253	1.30748851558447	0.919145381454548	0.971779381781166
TRINITY_DN16025_c0_g1_i1	4	0	2	0	0	0	6A	6W	-6.96740600912456	1.15025949470221	0.0036177983568109	0.0204917215008254
TRINITY_DN4242_c0_g1_i2	16	28	1	2	13	31	6A	6W	1.32762627644702	3.52036179811515	0.275262525653831	0.424071586005626
TRINITY_DN35715_c0_g1_i1	3	3	0	0	3	12	6A	6W	-5.85618949933637	0.207563198240525	0.0235630818742137	0.0754533212880684
TRINITY_DN1111_c0_g1_i5	56	76	0	21	48	94	6A	6W	1.1775589699826	3.53392021864077	0.252608167626136	0.396696206775421
TRINITY_DN3287_c0_g1_i1	7	1	32	0	2	4	6A	6W	-0.567931138875777	3.63659486311778	0.497475657646073	0.651024209655222
TRINITY_DN1078_c0_g1_i5	13	90	0	0	18	26	6A	6W	-1.78752068912996	4.34146607806332	0.0798983792906539	0.17436245817975
TRINITY_DN14756_c0_g1_i1	0	16	0	0	9	34	6A	6W	0.309486768376886	3.31029408235079	0.639379475003423	0.773328990468827
TRINITY_DN8119_c0_g1_i2	0	0	0	1	0	4	6A	6W	-4.79982320548644	1.09618109701623	0.027599547665942	0.0834796289942485
TRINITY_DN10027_c0_g1_i5	12	5	0	0	1	2	6A	6W	-7.5624806133619	1.67523342423014	0.0010023899365053	0.0082284216835329
TRINITY_DN5399_c0_g1_i1	0	2	23	1	2	3	6A	6W	0.059828978759344	3.69672275951669	0.938807774274789	0.984687737061921
TRINITY_DN4779_c0_g1_i6	0	11	1	0	0	35	6A	6W	-1.06230611574956	2.20713035461573	0.485656529966021	0.640394055712131
TRINITY_DN942_c0_g1_i16	3	2	0	0	0	11	6A	6W	5.79201952051758	0.728863812162482	0.086486864527313	0.185531583598678
TRINITY_DN18904_c0_g1_i1	0	4	2	0	0	3	6A	6W	-5.42482135608494	-0.0650464466519065	0.0545100931121813	0.134558213488193
TRINITY_DN8835_c0_g1_i1	47	114	16	78	71	153	6A	6W	-6.55393989423606	5.00876874464101	1.43144404561834e-15	5.49985985138478e-13
TRINITY_DN12383_c0_g1_i1	119	340	7	58	528	794	6A	6W	3.23991901568226	1.31712158145555	0.0108739771758794	0.0438628110435958
TRINITY_DN26988_c0_g1_i1	6	4	1	2	2	1	6A	6W	5.52736774562358	0.57210288288824	0.026012172001719	0.0807008597067297
TRINITY_DN124_c0_g1_i3	82	109	6	12	74	94	6A	6W	0.863915759747508	3.03822767004004	0.348385040405176	0.504428327720192
TRINITY_DN19753_c0_g1_i1	5	19	0	2	37	23	6A	6W	-5.74706998158342	0.116893093789765	0.0216156003488608	0.07081278524266
TRINITY_DN26119_c0_g1_i2	0	2	13	0	2	4	6A	6W	0.0207674825375477	0.608038995293026	1.0	1.0
TRINITY_DN3_c0_g1_i4	269	337	22	30	466	418	6A	6W	-1.50004188772386	3.90056477847412	0.0320774453623785	0.0927283871980618
TRINITY_DN135445_c0_g1_i1	2	1	2	0	6	1	6A	6W	-5.42482135608494	-0.0650464466519065	0.0545100931121813	0.134558213488193
TRINITY_DN330_c0_g1_i4	0	0	0	0	23	27	6A	6W	2.66559744594657	6.06388611229487	0.0077419992020761	0.0344771547424071
TRINITY_DN6169_c0_g1_i1	1	0	12	0	5	1	6A	6W	0.549958531948118	1.95735671814712	0.583855481435214	0.727191307046144
TRINITY_DN26854_c0_g1_i2	24	36	7	9	31	62	6A	6W	-2.08573897799178	1.48075269992599	0.16964427230271	0.290833270728051
TRINITY_DN17516_c0_g1_i1	2	3	2	0	3	6	6A	6W	5.66091182773357	0.660749662408649	0.0954342774699665	0.195811563526256
TRINITY_DN39356_c0_g1_i1	0	0	1	1	1	3	6A	6W	1.50602553306325	0.523192704141966	0.52909236131309	0.679804064864606
TRINITY_DN643_c0_g1_i16	28	5	31	3	15	69	6A	6W	1.00771382469707	4.90656555461533	0.0871887728793161	0.186691518186861
TRINITY_DN17655_c0_g1_i1	4	5	2	1	1	6	6A	6W	-1.80749389115975	1.74559586957575	0.102979288775	0.208204128056161
TRINITY_DN3080_c0_g1_i7	3	0	2	0	7	0	6A	6W	1.32412399194979	4.55380106078114	0.184592546512478	0.310652553587562
TRINITY_DN4917_c0_g1_i2	3	6	0	10	8	0	6A	6W	0.738877072212798	1.7435783185832	0.4740162431309	0.629818319169987
TRINITY_DN20869_c0_g1_i1	11	103	4	16	15	41	6A	6W	-7.99003929294356	1.98482563956634	2.39989200176872e-06	6.89883744782776e-05
TRINITY_DN2943_c0_g1_i1	0	2	5	0	0	4	6A	6W	5.22993716846509	3.13644596624634	0.0004485315593985	0.0044670686002694
TRINITY_DN3752_c0_g1_i1	4	8	37	2	8	7	6A	6W	-0.109783740791457	1.60288105942293	1.0	1.0
TRINITY_DN155545_c0_g1_i1	2	2	1	0	1	2	6A	6W	2.22950186519663	1.39312308213089	0.0687424786495541	0.155521823340652
TRINITY_DN14863_c0_g1_i1	25	38	1	6	27	22	6A	6W	-5.74706998158342	0.116893093789765	0.0216156003488608	0.07081278524266
TRINITY_DN23406_c0_g1_i1	3	2	1	3	7	4	6A	6W	-2.40022829528628	0.285176702392825	0.175702481751716	0.298689727163892
TRINITY_DN19899_c0_g1_i1	6	10	1	1	3	4	6A	6W	9.14567195277596	3.38478209009703	2.65557984553004e-06	7.50900262215958e-05
